Date,Close,Adj Close,Volume,Dividends,Returns,ADV_20,Dollar_ADV_20,B_Mkt_3mo,R2_Mkt_3mo,B_Mom_3mo,R2_Mom_3mo,B_Vol_3mo,R2_Vol_3mo,B_Qual_3mo,R2_Qual_3mo,B_Hedge_3mo,R2_Hedge_3mo,B_SHedge_3mo,R2_SHedge_3mo,B_Mkt_1yr,R2_Mkt_1yr,B_Mom_1yr,R2_Mom_1yr,B_Vol_1yr,R2_Vol_1yr,B_Qual_1yr,R2_Qual_1yr,B_Hedge_1yr,R2_Hedge_1yr,B_Mkt_Delta,R2_Mkt_Delta,RSI_7,RSI_21,AvgRet_10,AvgRet_42,AvgRet_1yr,STD_10,STD_42,STD_1yr,Returns_10,Returns_42,Returns_1yr,alpha,Mkt_Beta_3mo,Mom_Beta_3mo,Vol_Beta_3mo,Qual_Beta_3mo,R2_multi_ols_3mo,Mkt_Beta_1yr,Mom_Beta_1yr,Vol_Beta_1yr,Qual_Beta_1yr,R2_multi_ols_1yr
2023-09-19,20.00300025939941,16.50018882751465,20000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-20,19.920000076293945,16.43172264099121,81900,0.0,-0.0041493866934519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-21,19.59000015258789,16.159509658813477,110500,0.0,-0.0165662611667745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-22,19.599000930786133,16.166934967041016,74000,0.0,0.0004594577911247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-25,19.71999931335449,16.26674461364746,78600,0.0,0.0061737015573224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-26,19.464000701904297,16.055574417114258,95100,0.0,-0.0129816744606492,,,0.8386967310662887,0.8474402735358212,0.9411111831360114,0.9126821970416744,0.9692012589948006,0.7651081677364223,0.8931325830609089,0.949982497294825,-3.1983897702032653,0.9835651717061139,-1.8533304022369745,0.7703557704325281,0.8386967310662887,0.8474402735358212,0.9411111831360114,0.9126821970416744,0.9692012589948006,0.7651081677364223,0.8931325830609089,0.949982497294825,-3.1983897702032653,0.9835651717061139,0.8386967310662887,0.8474402735358212,,,-0.005412832594485699,-0.005412832594485699,-0.005412832594485699,0.009381020729122771,0.009381020729122771,0.009381020729122771,,,,-0.000937003616177034,4.345345295994927,17.46946008505422,6.86566125532681,-24.211192943516515,1.0,4.345345295994927,17.46946008505422,6.86566125532681,-24.211192943516515,1.0
2023-09-27,19.51000022888184,16.093521118164062,46100,0.0,0.0023633130558322,,,0.8147340659076112,0.8633544302995374,0.9257321349331529,0.9223036560713747,1.0060966296349323,0.7327270301626507,0.8648835269931927,0.95165593188804,-3.2784425941962256,0.9822439113943491,-1.7607023911765334,0.7643705972011138,0.8147340659076112,0.8633544302995374,0.9257321349331529,0.9223036560713747,1.0060966296349323,0.7327270301626507,0.8648835269931927,0.95165593188804,-3.2784425941962256,0.9822439113943491,0.8147340659076112,0.8633544302995374,,,-0.004116808319432716,-0.004116808319432716,-0.004116808319432716,0.008971115508416139,0.008971115508416139,0.008971115508416139,,,,0.0020669431722251056,0.26833960599151796,0.3683363096954144,0.424245453782779,0.006673282147387412,0.9676405245648559,0.26833960599151796,0.3683363096954144,0.424245453782779,0.006673282147387412,0.9676405245648559
2023-09-28,19.61100006103516,16.176834106445312,34100,0.0,0.0051768237298022,,,0.7602587171290219,0.8726184591751935,0.8560583883771792,0.9183072655103922,1.0498313988095251,0.7643854202483085,0.8221081274604932,0.9508446654488784,-3.441049572266903,0.9746618391555834,-1.8468175224014376,0.8009815749404618,0.7602587171290219,0.8726184591751935,0.8560583883771792,0.9183072655103922,1.0498313988095251,0.7643854202483085,0.8221081274604932,0.9508446654488784,-3.441049572266903,0.9746618391555834,0.7602587171290219,0.8726184591751935,37.214207873702996,,-0.002789146598113442,-0.002789146598113442,-0.002789146598113442,0.00891101719286762,0.00891101719286762,0.00891101719286762,,,,0.0014617561128440198,0.13982660106562458,-0.24940665912666418,0.2667033700062434,0.7591121926583709,0.9651208684643101,0.13982660106562458,-0.24940665912666418,0.2667033700062434,0.7591121926583709,0.9651208684643101
2023-09-29,19.68000030517578,16.23375129699707,410200,0.0,0.0035184459704185,,,0.7744178012456143,0.8728160173698385,0.8476040565081293,0.8397910561200254,1.0254668132816502,0.6823243998936285,0.8364629322663569,0.9262781745155677,-3.3575571807559808,0.9672027294166207,-1.6648818010457234,0.6904389415466519,0.7744178012456143,0.8728160173698385,0.8476040565081293,0.8397910561200254,1.0254668132816502,0.6823243998936285,0.8364629322663569,0.9262781745155677,-3.3575571807559808,0.9672027294166207,0.7744178012456143,0.8728160173698385,44.694717497341635,,-0.0020006975270469496,-0.0020006975270469496,-0.0020006975270469496,0.008546092448588657,0.008546092448588657,0.008546092448588657,,,,0.001739953771360818,0.29469392022030555,-0.9571318458005296,0.1829918604000364,1.3169724285683424,0.9639701422316654,0.29469392022030555,-0.9571318458005296,0.1829918604000364,1.3169724285683424,0.9639701422316654
2023-10-02,18.75,16.20781707763672,303500,0.9,-0.0472561123350793,,,0.09392067782896411,0.003321402501857529,0.5454343160205368,0.07831419711696774,1.2612356070509312,0.22888480489983076,0.42239989047547294,0.05472134847330834,-0.14539450984080463,0.007040507056284895,-0.3075376576400376,0.10693451123438635,0.09392067782896411,0.003321402501857529,0.5454343160205368,0.07831419711696774,1.2612356070509312,0.22888480489983076,0.42239989047547294,0.05472134847330834,-0.14539450984080463,0.007040507056284895,0.09392067782896411,0.003321402501857529,15.554212133085564,,-0.007029076950161655,-0.007029076950161655,-0.007029076950161655,0.017072423106506484,0.017072423106506484,0.017072423106506484,,,,-0.0024184180835298648,-4.609267209742223,1.6802313305241465,-0.766876467097192,4.212006274725156,0.48473786001471153,-4.609267209742223,1.6802313305241465,-0.766876467097192,4.212006274725156,0.48473786001471153
2023-10-03,18.56999969482422,16.052221298217773,124800,0.0,-0.0096000162760416,,,0.1084494358813195,0.00543398541854867,0.4826999682013279,0.07507736078466398,1.2636001958996563,0.2307291361108591,0.4088726063699557,0.05654051618250122,-0.1912149466812263,0.009538178665684627,-0.33425506150257056,0.09473201382741903,0.1084494358813195,0.00543398541854867,0.4826999682013279,0.07507736078466398,1.2636001958996563,0.2307291361108591,0.4088726063699557,0.05654051618250122,-0.1912149466812263,0.009538178665684627,0.1084494358813195,0.00543398541854867,13.55813316881153,,-0.00728617088274965,-0.00728617088274965,-0.00728617088274965,0.016116553953195084,0.016116553953195084,0.016116553953195084,-0.07163928140738907,,,-0.001694422426554325,-3.3348729665318597,2.8391292485657686,-0.06359303792495997,1.4710655291789505,0.46630279111966777,-3.3348729665318597,2.8391292485657686,-0.06359303792495997,1.4710655291789505,0.46630279111966777
