Date,Close,Adj Close,Volume,Dividends,Returns,ADV_20,Dollar_ADV_20,B_Mkt_3mo,R2_Mkt_3mo,B_Mom_3mo,R2_Mom_3mo,B_Vol_3mo,R2_Vol_3mo,B_Qual_3mo,R2_Qual_3mo,B_Hedge_3mo,R2_Hedge_3mo,B_SHedge_3mo,R2_SHedge_3mo,B_Mkt_1yr,R2_Mkt_1yr,B_Mom_1yr,R2_Mom_1yr,B_Vol_1yr,R2_Vol_1yr,B_Qual_1yr,R2_Qual_1yr,B_Hedge_1yr,R2_Hedge_1yr,B_Mkt_Delta,R2_Mkt_Delta,RSI_7,RSI_21,AvgRet_10,AvgRet_42,AvgRet_1yr,STD_10,STD_42,STD_1yr,Returns_10,Returns_42,Returns_1yr,alpha,Mkt_Beta_3mo,Mom_Beta_3mo,Vol_Beta_3mo,Qual_Beta_3mo,R2_multi_ols_3mo,Mkt_Beta_1yr,Mom_Beta_1yr,Vol_Beta_1yr,Qual_Beta_1yr,R2_multi_ols_1yr
2022-08-30,49.1259994506836,41.83641052246094,5500,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-31,48.874000549316406,41.62179565429688,200,0.0,-0.0051296442654599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,48.88800048828125,41.63372039794922,1000,0.0,0.0002864496216288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-02,48.60200119018555,41.3901596069336,3100,0.0,-0.0058500919497466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-06,48.43999862670898,41.25219345092773,2300,0.0,-0.0033332488274017,,,,,,,,,,,,,,,,,,,,,,,,,11.231220154474931,0.979827570373569,,,,,,,,,,,,,,,,,,,,,,
2022-09-07,49.150001525878906,41.85684585571289,1100,0.0,0.0146573682761923,,,0.7321414039698466,0.9650255911620541,1.0059966582973008,0.8058385623828579,0.5927834076060224,0.8501029909300204,0.743586920863164,0.9500405855205899,-4.519865647449366,0.9622440610498794,-3.3406668405956244,0.904299756771793,0.7321414039698466,0.9650255911620541,1.0059966582973008,0.8058385623828579,0.5927834076060224,0.8501029909300204,0.743586920863164,0.9500405855205899,-4.519865647449366,0.9622440610498794,10.56757135123593,0.9736511448241906,,,0.00012616657104258001,0.00012616657104258001,0.00012616657104258001,0.008462982364501402,0.008462982364501402,0.008462982364501402,,,,0.0014446431058748237,1.673769067723494,-0.012345985967361644,-0.5921238666725475,-0.27169148682809335,1.0,1.673769067723494,-0.012345985967361644,-0.5921238666725475,-0.27169148682809335,1.0
2022-09-08,49.25899887084961,41.94967269897461,200,0.0,0.0022176468278096,,,0.7037288593091868,0.9442497946932715,0.9047432865377061,0.7526389413576834,0.5945565070458925,0.8510121094389556,0.7028830322307321,0.9185164789710183,-4.587172050846173,0.9482844666417153,-3.4307635689646507,0.8670890251801749,0.7037288593091868,0.9442497946932715,0.9047432865377061,0.7526389413576834,0.5945565070458925,0.8510121094389556,0.7028830322307321,0.9185164789710183,-4.587172050846173,0.9482844666417153,11.168681845542578,0.9750041487169019,,,0.0004747466138370834,0.0004747466138370834,0.0004747466138370834,0.0076175261521636475,0.0076175261521636475,0.0076175261521636475,,,,-1.556229812317867e-05,1.275388368610397,-0.31977484990944194,-0.1695976098400173,-0.18463711814263542,0.9612441890966417,1.275388368610397,-0.31977484990944194,-0.1695976098400173,-0.18463711814263542,0.9612441890966417
2022-09-09,49.935001373291016,42.52536010742188,100,0.0,0.013723431615283,,,0.7544792076045531,0.9502398003989622,0.952637627304777,0.833027830607943,0.6722389294831057,0.7746667635476991,0.7382276533877614,0.9410860232133211,-4.6939042242042905,0.965908019563236,-3.2205957365852003,0.8906650270243202,0.7544792076045531,0.9502398003989622,0.952637627304777,0.833027830607943,0.6722389294831057,0.7746667635476991,0.7382276533877614,0.9410860232133211,-4.6939042242042905,0.965908019563236,10.709202997562194,0.9887455556556816,78.45481192523707,,0.0023674158997579286,0.0023674158997579286,0.0023674158997579286,0.008569187033405859,0.008569187033405859,0.008569187033405859,,,,0.0003176713445067669,1.397347744483662,-0.2361998459068183,-0.31917323508027556,-0.17123427763342886,0.9672734732839829,1.397347744483662,-0.2361998459068183,-0.31917323508027556,-0.17123427763342886,0.9672734732839829
2022-09-12,50.18199920654297,42.7357063293457,100,0.0,0.0049463868320642,,,0.7267177910822882,0.9316746978993335,0.9129403558881254,0.8161173172155185,0.6747994675647809,0.7760908067916139,0.7403845903262859,0.9406965352093507,-4.776458983046503,0.9467396099654898,-3.260887713188705,0.8851602136644167,0.7267177910822882,0.9316746978993335,0.9129403558881254,0.8161173172155185,0.6747994675647809,0.7760908067916139,0.7403845903262859,0.9406965352093507,-4.776458983046503,0.9467396099654898,11.281659248917366,0.9911350804754886,81.65174312183886,,0.0026897872662962124,0.0026897872662962124,0.0026897872662962124,0.007985750731029051,0.007985750731029051,0.007985750731029051,,,,-0.0002467671755949512,0.5948434607181387,-0.31579539427802367,-0.15204500078753114,0.5131293438181783,0.9573936734424922,0.5948434607181387,-0.31579539427802367,-0.15204500078753114,0.5131293438181783,0.9573936734424922
2022-09-13,48.78900146484375,41.54940414428711,100,0.0,-0.0277589128317867,,,0.6653752874267752,0.9727443876301304,0.9000157710389485,0.9353095070889696,0.7739510132322497,0.9116211133669986,0.6489338551760152,0.9723383836725955,-5.441537453053006,0.9772099289312633,-3.8448601237148923,0.9566767828066782,0.6653752874267752,0.9727443876301304,0.9000157710389485,0.9353095070889696,0.7739510132322497,0.9116211133669986,0.6489338551760152,0.9723383836725955,-5.441537453053006,0.9772099289312633,11.453986329826671,0.9871024764065949,41.31528261997097,,-0.0006934016334907777,-0.0006934016334907777,-0.0006934016334907777,0.012602158231058749,0.012602158231058749,0.012602158231058749,,,,0.00027504296439605675,0.5237633242491428,-0.24957724763756267,-0.04425699870178241,0.3492483117250474,0.9775219616601346,0.5237633242491428,-0.24957724763756267,-0.04425699870178241,0.3492483117250474,0.9775219616601346
